entity_type,entity_id,module,is_cmd_true_target,batch,cell_line,replicate,potency
compound,CMPD_0219,0,0,3,2,3,0.22880971950214446
compound,CMPD_0220,0,0,2,0,0,0.583251982746099
compound,CMPD_0220,0,0,1,0,1,0.5673509382249475
compound,CMPD_0220,0,0,4,0,2,0.6475430265910475
compound,CMPD_0220,0,0,3,0,3,0.3333457720399551
compound,CMPD_0220,0,0,4,1,0,0.19553271149491142
compound,CMPD_0220,0,0,5,1,1,0.4151544447197819
compound,CMPD_0220,0,0,2,1,2,0.5440020941815076
compound,CMPD_0220,0,0,1,1,3,0.44445837348250955
compound,CMPD_0220,0,0,4,2,0,0.4839791913653557
compound,CMPD_0220,0,0,1,2,1,0.3077170917485823
compound,CMPD_0220,0,0,0,2,2,0.8283811016423759
compound,CMPD_0220,0,0,1,2,3,0.7095073697537613
compound,CMPD_0221,1,0,0,0,0,0.7360671256354541
compound,CMPD_0221,1,0,3,0,1,0.5236798181219907
compound,CMPD_0221,1,0,1,0,2,0.7387567201619241
compound,CMPD_0221,1,0,5,0,3,0.6106268230034888
compound,CMPD_0221,1,0,1,1,0,0.5123114142411437
compound,CMPD_0221,1,0,0,1,1,0.6316915537420087
compound,CMPD_0221,1,0,1,1,2,0.6598267681767908
compound,CMPD_0221,1,0,4,1,3,0.7267027362653636
compound,CMPD_0221,1,0,1,2,0,0.6401710183690232
compound,CMPD_0221,1,0,4,2,1,0.6081749620160884
compound,CMPD_0221,1,0,4,2,2,0.6705524669222628
compound,CMPD_0221,1,0,4,2,3,0.6360621285050592
compound,CMPD_0222,5,0,4,0,0,0.6273791236411352
compound,CMPD_0222,5,0,1,0,1,0.6718095075915348
compound,CMPD_0222,5,0,2,0,2,0.48379434793596654
compound,CMPD_0222,5,0,0,0,3,0.5178757600230331
compound,CMPD_0222,5,0,1,1,0,0.44835986452308224
compound,CMPD_0222,5,0,0,1,1,0.6763069815897153
compound,CMPD_0222,5,0,0,1,2,0.513004819936879
compound,CMPD_0222,5,0,5,1,3,0.5836140866112185
compound,CMPD_0222,5,0,4,2,0,0.6483428344626702
compound,CMPD_0222,5,0,4,2,1,0.5552800137025932
compound,CMPD_0222,5,0,0,2,2,0.536634225736697
compound,CMPD_0222,5,0,2,2,3,0.5286531467009173
compound,CMPD_0223,5,0,3,0,0,0.5976797078325193
compound,CMPD_0223,5,0,1,0,1,0.5299637813494847
compound,CMPD_0223,5,0,5,0,2,0.5492720751682127
compound,CMPD_0223,5,0,5,0,3,0.4285852837158092
compound,CMPD_0223,5,0,3,1,0,0.4164039444875425
compound,CMPD_0223,5,0,5,1,1,0.4625260752223813
compound,CMPD_0223,5,0,5,1,2,0.6371044158602802
compound,CMPD_0223,5,0,3,1,3,0.7119447927791229
compound,CMPD_0223,5,0,3,2,0,0.45239648495008244
compound,CMPD_0223,5,0,0,2,1,0.3867606915310533
compound,CMPD_0223,5,0,5,2,2,0.5302688852048236
compound,CMPD_0223,5,0,5,2,3,0.5332154412884876
compound,CMPD_0224,4,0,5,0,0,0.25716685665664474
compound,CMPD_0224,4,0,3,0,1,0.3307073772229082
compound,CMPD_0224,4,0,1,0,2,0.5885384075983522
compound,CMPD_0224,4,0,1,0,3,0.42361510231195587
compound,CMPD_0224,4,0,5,1,0,0.5294518970113682
compound,CMPD_0224,4,0,3,1,1,0.6554533158853983
compound,CMPD_0224,4,0,3,1,2,0.5860548085333802
compound,CMPD_0224,4,0,5,1,3,0.5093528398154528
compound,CMPD_0224,4,0,0,2,0,0.5603217928030351
compound,CMPD_0224,4,0,1,2,1,0.43759113486764784
compound,CMPD_0224,4,0,4,2,2,0.47196779744186346
compound,CMPD_0224,4,0,0,2,3,0.43006750412749645
compound,CMPD_0225,1,0,2,0,0,0.1680818788471119
compound,CMPD_0225,1,0,2,0,1,0.26368586014110834
compound,CMPD_0225,1,0,5,0,2,0.319225816439315
compound,CMPD_0225,1,0,3,0,3,0.27283209078019505
compound,CMPD_0225,1,0,2,1,0,0.48469985253905556
compound,CMPD_0225,1,0,3,1,1,0.4577661241036835
compound,CMPD_0225,1,0,4,1,2,0.28257023678951076
compound,CMPD_0225,1,0,5,1,3,0.2650632345632681
compound,CMPD_0225,1,0,4,2,0,0.19879323286959558
compound,CMPD_0225,1,0,0,2,1,0.2579499182565471
compound,CMPD_0225,1,0,1,2,2,0.1775283511860766
compound,CMPD_0225,1,0,5,2,3,0.5417165567169377
compound,CMPD_0226,7,0,0,0,0,0.8072232047273336
compound,CMPD_0226,7,0,4,0,1,1.0057266425871072
compound,CMPD_0226,7,0,2,0,2,0.7398970854422936
compound,CMPD_0226,7,0,4,0,3,0.8693178551507883
compound,CMPD_0226,7,0,4,1,0,0.873859436131392
compound,CMPD_0226,7,0,1,1,1,0.8881838638062994
compound,CMPD_0226,7,0,2,1,2,0.6852452601017985
compound,CMPD_0226,7,0,1,1,3,0.7365751627320675
compound,CMPD_0226,7,0,2,2,0,0.7332045816081326
compound,CMPD_0226,7,0,4,2,1,0.7871669933531605
compound,CMPD_0226,7,0,4,2,2,0.861214009933705
compound,CMPD_0226,7,0,4,2,3,0.5663127115006715
compound,CMPD_0227,6,0,0,0,0,0.1754463310693937
compound,CMPD_0227,6,0,4,0,1,0.4464963510765695
compound,CMPD_0227,6,0,1,0,2,0.2720936795835989
compound,CMPD_0227,6,0,1,0,3,0.4176261440567609
compound,CMPD_0227,6,0,3,1,0,0.5909572858480356
compound,CMPD_0227,6,0,5,1,1,0.21420621329729805
compound,CMPD_0227,6,0,5,1,2,0.3790604135049635
compound,CMPD_0227,6,0,0,1,3,0.284634804628995
compound,CMPD_0227,6,0,1,2,0,0.3772569705557216
compound,CMPD_0227,6,0,3,2,1,0.4336339829893869
compound,CMPD_0227,6,0,4,2,2,0.5335459061528781
compound,CMPD_0227,6,0,5,2,3,0.41968100593901125
compound,CMPD_0228,2,0,2,0,0,0.5741880363058708
compound,CMPD_0228,2,0,3,0,1,0.5787781226137481
compound,CMPD_0228,2,0,2,0,2,0.7730514022541528
compound,CMPD_0228,2,0,3,0,3,0.6501509035232131
compound,CMPD_0228,2,0,1,1,0,0.5705077094624608
compound,CMPD_0228,2,0,4,1,1,0.5051519938491678
compound,CMPD_0228,2,0,4,1,2,0.6218952502344269
compound,CMPD_0228,2,0,4,1,3,0.7519294361810369
compound,CMPD_0228,2,0,3,2,0,0.7601695252083491
compound,CMPD_0228,2,0,4,2,1,0.7372409992196151
compound,CMPD_0228,2,0,3,2,2,0.5641927759970344
compound,CMPD_0228,2,0,2,2,3,0.6620317100194214
compound,CMPD_0229,0,0,0,0,0,0.4398766330728253
compound,CMPD_0229,0,0,2,0,1,0.11155269307804777
compound,CMPD_0229,0,0,0,0,2,0.3913206573702217
compound,CMPD_0229,0,0,0,0,3,0.5938267454132389
compound,CMPD_0229,0,0,2,1,0,0.39222883667881
compound,CMPD_0229,0,0,3,1,1,0.3043315362660293
compound,CMPD_0229,0,0,1,1,2,0.5087235357325574
compound,CMPD_0229,0,0,5,1,3,0.3607403084910312
compound,CMPD_0229,0,0,0,2,0,0.5351855445386033
compound,CMPD_0229,0,0,4,2,1,0.3521297682380503
compound,CMPD_0229,0,0,2,2,2,0.41179547461093485
compound,CMPD_0229,0,0,5,2,3,0.27446829216740065
compound,CMPD_0230,3,0,4,0,0,1.1347757297015768
compound,CMPD_0230,3,0,1,0,1,1.3100205479230076
compound,CMPD_0230,3,0,2,0,2,1.1488279647059951
compound,CMPD_0230,3,0,1,0,3,1.2167643068254348
compound,CMPD_0230,3,0,0,1,0,1.2301031499015191
compound,CMPD_0230,3,0,0,1,1,1.0459207409946822
compound,CMPD_0230,3,0,4,1,2,1.018130389964824
compound,CMPD_0230,3,0,0,1,3,1.0456011329229056
compound,CMPD_0230,3,0,5,2,0,1.1022748170870251
compound,CMPD_0230,3,0,1,2,1,1.1436620062335732
compound,CMPD_0230,3,0,4,2,2,0.8855275842941565
compound,CMPD_0230,3,0,3,2,3,1.1387492482077322
compound,CMPD_0231,5,0,1,0,0,0.024967389981011598
compound,CMPD_0231,5,0,1,0,1,0.16502611834514908
compound,CMPD_0231,5,0,2,0,2,0.25813277103440374
compound,CMPD_0231,5,0,4,0,3,0.04710307674338465
compound,CMPD_0231,5,0,2,1,0,0.200408388449558
compound,CMPD_0231,5,0,1,1,1,0.02
compound,CMPD_0231,5,0,1,1,2,0.02
compound,CMPD_0231,5,0,4,1,3,0.02
compound,CMPD_0231,5,0,4,2,0,0.02
compound,CMPD_0231,5,0,0,2,1,0.24547317882344083
compound,CMPD_0231,5,0,4,2,2,0.2608360758262231
compound,CMPD_0231,5,0,3,2,3,0.02086955726388666
compound,CMPD_0232,2,0,5,0,0,0.6639959533407642
compound,CMPD_0232,2,0,3,0,1,0.33134730735656126
compound,CMPD_0232,2,0,5,0,2,0.36291437155830086
compound,CMPD_0232,2,0,0,0,3,0.3370128509938233
compound,CMPD_0232,2,0,5,1,0,0.45660416093459305
compound,CMPD_0232,2,0,1,1,1,0.5654599530676708
compound,CMPD_0232,2,0,3,1,2,0.6107997311979702
compound,CMPD_0232,2,0,1,1,3,0.5156257439194137
compound,CMPD_0232,2,0,5,2,0,0.3490191231876796
compound,CMPD_0232,2,0,0,2,1,0.36609114652668906
compound,CMPD_0232,2,0,5,2,2,0.4783860901689047
compound,CMPD_0232,2,0,3,2,3,0.47047603430035106
compound,CMPD_0233,7,0,0,0,0,0.02
compound,CMPD_0233,7,0,1,0,1,0.09914387402115465
compound,CMPD_0233,7,0,2,0,2,0.4979304613139623
compound,CMPD_0233,7,0,1,0,3,0.17374864731025497
compound,CMPD_0233,7,0,2,1,0,0.0679570423007375
compound,CMPD_0233,7,0,4,1,1,0.05937860236039766
compound,CMPD_0233,7,0,2,1,2,0.02
compound,CMPD_0233,7,0,4,1,3,0.19324086446343952
compound,CMPD_0233,7,0,2,2,0,0.030566089260579854
compound,CMPD_0233,7,0,4,2,1,0.10890499992167349
compound,CMPD_0233,7,0,0,2,2,0.2676384185835777
compound,CMPD_0233,7,0,0,2,3,0.2829806162563738
compound,CMPD_0234,1,0,4,0,0,0.2865211384047099
compound,CMPD_0234,1,0,5,0,1,0.16829439013141323
compound,CMPD_0234,1,0,3,0,2,0.18744295890243165
compound,CMPD_0234,1,0,0,0,3,0.42162770034225283
compound,CMPD_0234,1,0,1,1,0,0.24429747022017811
compound,CMPD_0234,1,0,2,1,1,0.2090260133528564
compound,CMPD_0234,1,0,1,1,2,0.3009985394189253
compound,CMPD_0234,1,0,0,1,3,0.17971702629882888
compound,CMPD_0234,1,0,3,2,0,0.12955883865895906
compound,CMPD_0234,1,0,4,2,1,0.19541466775981145
compound,CMPD_0234,1,0,0,2,2,0.180856129626962
compound,CMPD_0234,1,0,3,2,3,0.2142866796841956
compound,CMPD_0235,7,0,5,0,0,0.09785858655891122
compound,CMPD_0235,7,0,2,0,1,0.3283013614086861
compound,CMPD_0235,7,0,0,0,2,0.29150792976981316
compound,CMPD_0235,7,0,0,0,3,0.32347353679522206
compound,CMPD_0235,7,0,5,1,0,0.20028501878095212
compound,CMPD_0235,7,0,5,1,1,0.31349877881832106
compound,CMPD_0235,7,0,5,1,2,0.2143903387538314
compound,CMPD_0235,7,0,1,1,3,0.405473675559419
compound,CMPD_0235,7,0,5,2,0,0.3817953895045721
compound,CMPD_0235,7,0,2,2,1,0.4626420805215854
compound,CMPD_0235,7,0,0,2,2,0.28553840135485004
compound,CMPD_0235,7,0,4,2,3,0.4081768775685861
compound,CMPD_0236,5,0,2,0,0,0.34307145007931683
compound,CMPD_0236,5,0,2,0,1,0.25149351201477765
compound,CMPD_0236,5,0,2,0,2,0.23368921253944272
compound,CMPD_0236,5,0,0,0,3,0.36013687644927117
compound,CMPD_0236,5,0,4,1,0,0.08250450277535026
compound,CMPD_0236,5,0,1,1,1,0.20916437338659627
compound,CMPD_0236,5,0,2,1,2,0.02
compound,CMPD_0236,5,0,3,1,3,0.3507738564629181
compound,CMPD_0236,5,0,4,2,0,0.32720397656943895
compound,CMPD_0236,5,0,4,2,1,0.21732681835659579
compound,CMPD_0236,5,0,4,2,2,0.3347897956119622
compound,CMPD_0236,5,0,4,2,3,0.42104618369135416
compound,CMPD_0237,0,0,5,0,0,0.4925366272741164
compound,CMPD_0237,0,0,4,0,1,0.6421196805169302
compound,CMPD_0237,0,0,1,0,2,0.3795089123614418
compound,CMPD_0237,0,0,1,0,3,0.3094263410762688
compound,CMPD_0237,0,0,4,1,0,0.4888520847368772
compound,CMPD_0237,0,0,5,1,1,0.3491785929682113
compound,CMPD_0237,0,0,3,1,2,0.37910345634189424
compound,CMPD_0237,0,0,2,1,3,0.5533313616535496
compound,CMPD_0237,0,0,1,2,0,0.5490660522600999
compound,CMPD_0237,0,0,0,2,1,0.6623258439541111
compound,CMPD_0237,0,0,5,2,2,0.3795800738237264
compound,CMPD_0237,0,0,5,2,3,0.5108361783017377
compound,CMPD_0238,0,0,4,0,0,0.7806693141849405
compound,CMPD_0238,0,0,0,0,1,0.8254819156341971
compound,CMPD_0238,0,0,3,0,2,0.734361098508668
compound,CMPD_0238,0,0,3,0,3,0.7013844853979043
compound,CMPD_0238,0,0,1,1,0,0.6488773193760333
compound,CMPD_0238,0,0,5,1,1,0.7012404639782094
compound,CMPD_0238,0,0,1,1,2,0.7493741372367613
compound,CMPD_0238,0,0,0,1,3,0.6817276035333012
compound,CMPD_0238,0,0,3,2,0,0.6401458065863322
compound,CMPD_0238,0,0,1,2,1,0.7911039879595614
compound,CMPD_0238,0,0,3,2,2,0.8423836959273098
compound,CMPD_0238,0,0,5,2,3,0.833326583407294
compound,CMPD_0239,0,0,5,0,0,0.6779030522877223
compound,CMPD_0239,0,0,2,0,1,0.48961299583803447
compound,CMPD_0239,0,0,0,0,2,0.5437074750862323
compound,CMPD_0239,0,0,3,0,3,0.5891542319564508
compound,CMPD_0239,0,0,5,1,0,0.6851716410178862
compound,CMPD_0239,0,0,2,1,1,0.5731470840909774
compound,CMPD_0239,0,0,1,1,2,0.6861034473335049
compound,CMPD_0239,0,0,0,1,3,0.5150874381149555
compound,CMPD_0239,0,0,3,2,0,0.6818863646532867
compound,CMPD_0239,0,0,4,2,1,0.5337725155131904
compound,CMPD_0239,0,0,4,2,2,0.631754567904401
compound,CMPD_0239,0,0,4,2,3,0.6495055932869686
compound,CMPD_0240,4,0,4,0,0,0.02
compound,CMPD_0240,4,0,0,0,1,0.04624140555286327
compound,CMPD_0240,4,0,3,0,2,0.17626959007057336
compound,CMPD_0240,4,0,3,0,3,0.15608935816820566
compound,CMPD_0240,4,0,0,1,0,0.0483531199347611
compound,CMPD_0240,4,0,1,1,1,0.2490859731034919
compound,CMPD_0240,4,0,0,1,2,0.167497167115234
compound,CMPD_0240,4,0,1,1,3,0.14462332955336415
compound,CMPD_0240,4,0,3,2,0,0.1480473916745874
compound,CMPD_0240,4,0,4,2,1,0.2232060483065629
compound,CMPD_0240,4,0,2,2,2,0.13478087471510042
compound,CMPD_0240,4,0,5,2,3,0.0866804976412675
compound,CMPD_0241,6,0,3,0,0,1.2110264796894967
compound,CMPD_0241,6,0,3,0,1,1.2609315748891479
compound,CMPD_0241,6,0,0,0,2,1.1854270725454572
compound,CMPD_0241,6,0,0,0,3,1.0994884363483093
compound,CMPD_0241,6,0,2,1,0,1.083399811177625
compound,CMPD_0241,6,0,2,1,1,1.2237210059789154
compound,CMPD_0241,6,0,5,1,2,1.113580797012817
compound,CMPD_0241,6,0,0,1,3,1.099050671639999
compound,CMPD_0241,6,0,2,2,0,1.2036424512906982
compound,CMPD_0241,6,0,4,2,1,1.1358186304893458
compound,CMPD_0241,6,0,3,2,2,0.958503402632471
compound,CMPD_0241,6,0,2,2,3,1.2360235919770794
compound,CMPD_0242,2,0,2,0,0,0.777268607137456
compound,CMPD_0242,2,0,3,0,1,0.8022588966641057
compound,CMPD_0242,2,0,1,0,2,0.7247863930542364
compound,CMPD_0242,2,0,3,0,3,0.9140256682698527
compound,CMPD_0242,2,0,3,1,0,0.7762771676784832
compound,CMPD_0242,2,0,1,1,1,0.6288649265255741
compound,CMPD_0242,2,0,3,1,2,0.8357305650713482
compound,CMPD_0242,2,0,2,1,3,0.7729037538926656
compound,CMPD_0242,2,0,4,2,0,0.7282443901189266
compound,CMPD_0242,2,0,1,2,1,0.7570275588265156
compound,CMPD_0242,2,0,4,2,2,0.6568740632296005
compound,CMPD_0242,2,0,5,2,3,0.6523712088364804
compound,CMPD_0243,4,0,5,0,0,0.04274158180934151
compound,CMPD_0243,4,0,1,0,1,0.03296386528690659
compound,CMPD_0243,4,0,4,0,2,0.29290873331640405
compound,CMPD_0243,4,0,1,0,3,0.27440196987295895
compound,CMPD_0243,4,0,4,1,0,0.14786469356661047
compound,CMPD_0243,4,0,0,1,1,0.029625380993562905
compound,CMPD_0243,4,0,4,1,2,0.19206183968740778
compound,CMPD_0243,4,0,2,1,3,0.08665972758210622
compound,CMPD_0243,4,0,3,2,0,0.1701121140981928
compound,CMPD_0243,4,0,4,2,1,0.12602060157178252
compound,CMPD_0243,4,0,1,2,2,0.09612496506937741
compound,CMPD_0243,4,0,1,2,3,0.2017751980271988
compound,CMPD_0244,7,0,5,0,0,0.6133221550644617
compound,CMPD_0244,7,0,4,0,1,0.5707163785689767
compound,CMPD_0244,7,0,2,0,2,0.6916689757378073
compound,CMPD_0244,7,0,4,0,3,0.546119163038431
compound,CMPD_0244,7,0,3,1,0,0.6155867519341793
compound,CMPD_0244,7,0,1,1,1,0.4395924771652042
compound,CMPD_0244,7,0,5,1,2,0.5506890053773705
compound,CMPD_0244,7,0,3,1,3,0.4594389225076876
compound,CMPD_0244,7,0,1,2,0,0.6472371829174068
compound,CMPD_0244,7,0,4,2,1,0.5330389048139157
compound,CMPD_0244,7,0,3,2,2,0.5739914409285845
compound,CMPD_0244,7,0,3,2,3,0.30747093234020656
compound,CMPD_0245,5,0,0,0,0,0.23955611467988674
compound,CMPD_0245,5,0,2,0,1,0.13232019323649363
compound,CMPD_0245,5,0,4,0,2,0.1809732282855106
compound,CMPD_0245,5,0,4,0,3,0.19452740797288945
compound,CMPD_0245,5,0,4,1,0,0.31394917550485485
compound,CMPD_0245,5,0,4,1,1,0.2918688595880716
compound,CMPD_0245,5,0,2,1,2,0.25029545495614325
compound,CMPD_0245,5,0,2,1,3,0.24306382805420895
compound,CMPD_0245,5,0,0,2,0,0.055822654281785955
compound,CMPD_0245,5,0,2,2,1,0.24211267225610833
compound,CMPD_0245,5,0,0,2,2,0.20489282584662824
compound,CMPD_0245,5,0,2,2,3,0.2463483200379904
compound,CMPD_0246,5,0,2,0,0,0.12324263571691582
compound,CMPD_0246,5,0,2,0,1,0.2783579736368526
compound,CMPD_0246,5,0,5,0,2,0.02884615295060189
compound,CMPD_0246,5,0,3,0,3,0.3398543908628277
compound,CMPD_0246,5,0,2,1,0,0.2825104147244457
compound,CMPD_0246,5,0,3,1,1,0.22441501184954002
compound,CMPD_0246,5,0,3,1,2,0.1934298187645519
compound,CMPD_0246,5,0,0,1,3,0.19949759093037547
compound,CMPD_0246,5,0,3,2,0,0.3665351746261047
compound,CMPD_0246,5,0,5,2,1,0.1664379574335147
compound,CMPD_0246,5,0,3,2,2,0.27202175243696985
compound,CMPD_0246,5,0,0,2,3,0.27242239921505396
compound,CMPD_0247,2,0,1,0,0,0.8395190302591551
compound,CMPD_0247,2,0,3,0,1,1.0046652275048025
compound,CMPD_0247,2,0,0,0,2,0.8579993531377653
compound,CMPD_0247,2,0,4,0,3,1.0697061752747252
compound,CMPD_0247,2,0,1,1,0,1.000737008202822
compound,CMPD_0247,2,0,3,1,1,1.0081691338725391
compound,CMPD_0247,2,0,2,1,2,0.8804361247762083
compound,CMPD_0247,2,0,1,1,3,1.0751967125625024
compound,CMPD_0247,2,0,3,2,0,0.9921889324926397
compound,CMPD_0247,2,0,3,2,1,0.8854479616735289
compound,CMPD_0247,2,0,1,2,2,0.862043127090368
compound,CMPD_0247,2,0,1,2,3,0.8693425806917067
compound,CMPD_0248,2,0,3,0,0,1.0461245457578483
compound,CMPD_0248,2,0,5,0,1,1.0849986445900068
compound,CMPD_0248,2,0,4,0,2,0.9725281590644224
compound,CMPD_0248,2,0,0,0,3,1.1477059402705778
compound,CMPD_0248,2,0,4,1,0,1.0088984563227348
compound,CMPD_0248,2,0,4,1,1,1.0771009950446344
compound,CMPD_0248,2,0,0,1,2,1.0216634188080194
compound,CMPD_0248,2,0,4,1,3,0.9212898494354527
compound,CMPD_0248,2,0,0,2,0,0.8765568978437757
compound,CMPD_0248,2,0,5,2,1,0.925669388617002
compound,CMPD_0248,2,0,4,2,2,1.0293963434265214
compound,CMPD_0248,2,0,3,2,3,1.070369781198551
compound,CMPD_0249,1,0,1,0,0,0.239333076321747
compound,CMPD_0249,1,0,1,0,1,0.08945472952494567
compound,CMPD_0249,1,0,3,0,2,0.2360801658345264
compound,CMPD_0249,1,0,2,0,3,0.2175447744695784
compound,CMPD_0249,1,0,5,1,0,0.2803283277529024
compound,CMPD_0249,1,0,4,1,1,0.05693374935181851
compound,CMPD_0249,1,0,1,1,2,0.25219740931731544
compound,CMPD_0249,1,0,2,1,3,0.17341242559188358
compound,CMPD_0249,1,0,5,2,0,0.1826571093446274
compound,CMPD_0249,1,0,5,2,1,0.08467375921178631
compound,CMPD_0249,1,0,5,2,2,0.24344637137277153
compound,CMPD_0249,1,0,4,2,3,0.13275025784750344
compound,CMPD_0250,2,0,1,0,0,0.6742521940065822
compound,CMPD_0250,2,0,1,0,1,0.6017637021842006
compound,CMPD_0250,2,0,5,0,2,0.3291268023400583
compound,CMPD_0250,2,0,0,0,3,0.5362607932202775
compound,CMPD_0250,2,0,5,1,0,0.5128108392570176
compound,CMPD_0250,2,0,2,1,1,0.6415687248710775
compound,CMPD_0250,2,0,4,1,2,0.47783906005638666
compound,CMPD_0250,2,0,4,1,3,0.576326839492456
compound,CMPD_0250,2,0,2,2,0,0.37299082272466255
compound,CMPD_0250,2,0,1,2,1,0.5963818622126928
compound,CMPD_0250,2,0,1,2,2,0.46400567660920833
compound,CMPD_0250,2,0,2,2,3,0.6069182132332118
compound,CMPD_0251,1,0,3,0,0,0.13178125262555307
compound,CMPD_0251,1,0,2,0,1,0.31197950012715414
compound,CMPD_0251,1,0,2,0,2,0.10041830441647848
compound,CMPD_0251,1,0,2,0,3,0.44982852659628
compound,CMPD_0251,1,0,1,1,0,0.17425804116189184
compound,CMPD_0251,1,0,1,1,1,0.09377545224970654
compound,CMPD_0251,1,0,4,1,2,0.14197948819356648
compound,CMPD_0251,1,0,5,1,3,0.3023008451324105
compound,CMPD_0251,1,0,1,2,0,0.25902321411680135
compound,CMPD_0251,1,0,2,2,1,0.25218398401690806
compound,CMPD_0251,1,0,2,2,2,0.18212791209636148
compound,CMPD_0251,1,0,4,2,3,0.20239476036645057
compound,CMPD_0252,4,0,1,0,0,0.143913500487716
compound,CMPD_0252,4,0,1,0,1,0.111327415011438
compound,CMPD_0252,4,0,5,0,2,0.08470569953003071
compound,CMPD_0252,4,0,1,0,3,0.19950089882548971
compound,CMPD_0252,4,0,2,1,0,0.29615336916579704
compound,CMPD_0252,4,0,0,1,1,0.23822794927510269
compound,CMPD_0252,4,0,1,1,2,0.42732056204044555
compound,CMPD_0252,4,0,2,1,3,0.1200399720877726
compound,CMPD_0252,4,0,1,2,0,0.2592495387752266
compound,CMPD_0252,4,0,5,2,1,0.24763196788149125
compound,CMPD_0252,4,0,5,2,2,0.3074050298986347
compound,CMPD_0252,4,0,2,2,3,0.3212060732958348
compound,CMPD_0253,3,0,2,0,0,0.7701388341508233
compound,CMPD_0253,3,0,3,0,1,0.8476197237395208
compound,CMPD_0253,3,0,0,0,2,0.9268704676139222
compound,CMPD_0253,3,0,4,0,3,0.7836579805660546
compound,CMPD_0253,3,0,2,1,0,0.8123837362883373
compound,CMPD_0253,3,0,2,1,1,0.9583327222298493
compound,CMPD_0253,3,0,0,1,2,0.9443421939274526
compound,CMPD_0253,3,0,1,1,3,0.9059869715545573
compound,CMPD_0253,3,0,2,2,0,0.8944623504716446
compound,CMPD_0253,3,0,0,2,1,0.8531555058596847
compound,CMPD_0253,3,0,4,2,2,0.8258486884750917
compound,CMPD_0253,3,0,2,2,3,0.8734131638376594
compound,CMPD_0254,4,0,1,0,0,0.0677064657653665
compound,CMPD_0254,4,0,2,0,1,0.02
compound,CMPD_0254,4,0,5,0,2,0.09552990132044017
compound,CMPD_0254,4,0,4,0,3,0.02
compound,CMPD_0254,4,0,0,1,0,0.041834433412480346
compound,CMPD_0254,4,0,4,1,1,0.08879119731746363
compound,CMPD_0254,4,0,5,1,2,0.02
compound,CMPD_0254,4,0,1,1,3,0.02
compound,CMPD_0254,4,0,3,2,0,0.02
compound,CMPD_0254,4,0,3,2,1,0.0546755634622878
compound,CMPD_0254,4,0,5,2,2,0.1108109769463888
compound,CMPD_0254,4,0,2,2,3,0.02
compound,CMPD_0255,1,0,3,0,0,0.14507843569033096
compound,CMPD_0255,1,0,2,0,1,0.26616640558100885
compound,CMPD_0255,1,0,0,0,2,0.17081498354931307
compound,CMPD_0255,1,0,0,0,3,0.21047764832996385
compound,CMPD_0255,1,0,1,1,0,0.2882241713379937
compound,CMPD_0255,1,0,2,1,1,0.437998989823743
compound,CMPD_0255,1,0,5,1,2,0.24440043621888585
compound,CMPD_0255,1,0,1,1,3,0.5122423285198429
compound,CMPD_0255,1,0,1,2,0,0.46144176517520463
compound,CMPD_0255,1,0,1,2,1,0.29896722706481266
compound,CMPD_0255,1,0,3,2,2,0.11184258011697595
compound,CMPD_0255,1,0,3,2,3,0.354870681111519
compound,CMPD_0256,4,0,5,0,0,0.052206181957228925
compound,CMPD_0256,4,0,4,0,1,0.10093439324904582
compound,CMPD_0256,4,0,1,0,2,0.02
compound,CMPD_0256,4,0,0,0,3,0.14600772534859258
compound,CMPD_0256,4,0,2,1,0,0.31540441651306694
compound,CMPD_0256,4,0,5,1,1,0.02
compound,CMPD_0256,4,0,1,1,2,0.03536708733461678
compound,CMPD_0256,4,0,4,1,3,0.06143473821585664
compound,CMPD_0256,4,0,0,2,0,0.23015411735428037
compound,CMPD_0256,4,0,0,2,1,0.07960612341032637
compound,CMPD_0256,4,0,1,2,2,0.02
compound,CMPD_0256,4,0,2,2,3,0.28093578276720454
compound,CMPD_0257,6,0,5,0,0,0.5973014708782712
compound,CMPD_0257,6,0,4,0,1,0.5124911320527761
compound,CMPD_0257,6,0,4,0,2,0.2810309945722414
compound,CMPD_0257,6,0,2,0,3,0.46486102542211305
compound,CMPD_0257,6,0,4,1,0,0.5893025424719902
compound,CMPD_0257,6,0,3,1,1,0.5409134751573856
compound,CMPD_0257,6,0,2,1,2,0.38862740516891014
compound,CMPD_0257,6,0,3,1,3,0.471335806351052
compound,CMPD_0257,6,0,1,2,0,0.5425933714705611
compound,CMPD_0257,6,0,3,2,1,0.5748147375072314
compound,CMPD_0257,6,0,1,2,2,0.5499907110705973
compound,CMPD_0257,6,0,0,2,3,0.23300580093387396
compound,CMPD_0258,6,0,0,0,0,1.0636669784902046
compound,CMPD_0258,6,0,1,0,1,0.8309769819922836
compound,CMPD_0258,6,0,3,0,2,0.7532284434450266
compound,CMPD_0258,6,0,3,0,3,1.0380475357049168
compound,CMPD_0258,6,0,4,1,0,1.0150372236495555
compound,CMPD_0258,6,0,0,1,1,0.8263178359217306
compound,CMPD_0258,6,0,2,1,2,0.8415728915978111
compound,CMPD_0258,6,0,4,1,3,0.8478230800814235
compound,CMPD_0258,6,0,0,2,0,0.7672821769319361
compound,CMPD_0258,6,0,0,2,1,0.8431936311530356
compound,CMPD_0258,6,0,3,2,2,0.9589732519880602
compound,CMPD_0258,6,0,0,2,3,0.8102847129211895
