compound_id,gene_id,cosine_similarity,compound_cluster,gene_cluster
CMPD_0299,GENE_0564,0.3354288637638092,15,13
CMPD_0299,GENE_0638,0.3272261619567871,15,12
CMPD_0299,GENE_0909,0.31903183460235596,15,23
CMPD_0299,GENE_0773,0.30816879868507385,15,13
CMPD_0300,GENE_1151,0.35535895824432373,0,9
CMPD_0300,GENE_0679,0.3042370676994324,0,15
CMPD_0300,GENE_1185,0.30420756340026855,0,6
CMPD_0300,GENE_0801,0.29109737277030945,0,20
CMPD_0300,GENE_0938,0.27286630868911743,0,2
CMPD_0301,GENE_0210,0.36381980776786804,1,19
CMPD_0301,GENE_0350,0.31348443031311035,1,1
CMPD_0301,GENE_0439,0.28655681014060974,1,28
CMPD_0301,GENE_0361,0.2825517952442169,1,13
CMPD_0301,GENE_1078,0.28162655234336853,1,1
CMPD_0302,GENE_1176,0.34073343873023987,15,8
CMPD_0302,GENE_1048,0.3284349739551544,15,21
CMPD_0302,GENE_0892,0.3199434280395508,15,23
CMPD_0302,GENE_0493,0.3063393533229828,15,19
CMPD_0302,GENE_0679,0.29667848348617554,15,15
CMPD_0303,GENE_0194,0.29984337091445923,21,25
CMPD_0303,GENE_0148,0.29475295543670654,21,9
CMPD_0303,GENE_0847,0.26183584332466125,21,2
CMPD_0303,GENE_0140,0.25397366285324097,21,21
CMPD_0303,GENE_0131,0.2507392168045044,21,21
CMPD_0304,GENE_0049,0.30216526985168457,6,5
CMPD_0304,GENE_0893,0.29621702432632446,6,25
CMPD_0304,GENE_0571,0.29235076904296875,6,25
CMPD_0304,GENE_0413,0.2814989984035492,6,6
CMPD_0304,GENE_0086,0.2813114523887634,6,27
CMPD_0305,GENE_0729,0.32760798931121826,13,29
CMPD_0305,GENE_1031,0.27771809697151184,13,25
CMPD_0305,GENE_0776,0.27395617961883545,13,25
CMPD_0305,GENE_1029,0.27014583349227905,13,13
CMPD_0305,GENE_1086,0.2675446569919586,13,29
CMPD_0306,GENE_1189,0.32514283061027527,26,27
CMPD_0306,GENE_0754,0.2931624948978424,26,26
CMPD_0306,GENE_0016,0.28721240162849426,26,21
CMPD_0306,GENE_0501,0.28171345591545105,26,1
CMPD_0306,GENE_0959,0.27439820766448975,26,11
CMPD_0307,GENE_0971,0.34940600395202637,17,26
CMPD_0307,GENE_0569,0.34195077419281006,17,10
CMPD_0307,GENE_0427,0.2937723398208618,17,10
CMPD_0307,GENE_0921,0.2908541262149811,17,17
CMPD_0307,GENE_1102,0.27800068259239197,17,14
CMPD_0308,GENE_0724,0.4008253514766693,0,10
CMPD_0308,GENE_0145,0.32516685128211975,0,0
CMPD_0308,GENE_0115,0.30022552609443665,0,10
CMPD_0308,GENE_1067,0.28390538692474365,0,10
CMPD_0308,GENE_1013,0.28115013241767883,0,0
CMPD_0309,GENE_0326,0.3611902594566345,4,22
CMPD_0309,GENE_0680,0.2702745199203491,4,22
CMPD_0309,GENE_0228,0.24209047853946686,4,25
CMPD_0309,GENE_0064,0.2408907413482666,4,9
CMPD_0309,GENE_0020,0.23907825350761414,4,9
CMPD_0310,GENE_0431,0.3128547668457031,4,19
CMPD_0310,GENE_0204,0.26656684279441833,4,27
CMPD_0310,GENE_0647,0.2603408992290497,4,13
CMPD_0310,GENE_1099,0.2566910684108734,4,10
CMPD_0310,GENE_1022,0.2524057626724243,4,15
CMPD_0311,GENE_0938,0.31286442279815674,22,2
CMPD_0311,GENE_0072,0.31266549229621887,22,23
CMPD_0311,GENE_0413,0.3097170889377594,22,6
CMPD_0311,GENE_0326,0.2921205461025238,22,22
CMPD_0311,GENE_0095,0.2772828936576843,22,9
CMPD_0312,GENE_1003,0.3108278810977936,15,24
CMPD_0312,GENE_0008,0.2997221052646637,15,29
CMPD_0312,GENE_0489,0.2912875711917877,15,15
CMPD_0312,GENE_0334,0.28494787216186523,15,19
CMPD_0312,GENE_0607,0.28274568915367126,15,15
CMPD_0313,GENE_1083,0.3468468487262726,6,6
CMPD_0313,GENE_0782,0.3049837350845337,6,17
CMPD_0313,GENE_0233,0.29992911219596863,6,23
CMPD_0313,GENE_1166,0.29917940497398376,6,6
CMPD_0313,GENE_0001,0.27686724066734314,6,24
CMPD_0314,GENE_0348,0.31308114528656006,29,29
CMPD_0314,GENE_0152,0.29027891159057617,29,5
CMPD_0314,GENE_0810,0.2872796356678009,29,24
CMPD_0314,GENE_0696,0.2839336097240448,29,23
CMPD_0314,GENE_0798,0.27273720502853394,29,29
CMPD_0315,GENE_0354,0.28759461641311646,21,17
CMPD_0315,GENE_0016,0.2831721901893616,21,21
CMPD_0315,GENE_1186,0.2779666781425476,21,4
CMPD_0315,GENE_0861,0.2712363600730896,21,24
CMPD_0315,GENE_0587,0.25615397095680237,21,25
CMPD_0316,GENE_0415,0.3066958785057068,5,19
CMPD_0316,GENE_0164,0.26644569635391235,5,4
CMPD_0316,GENE_0982,0.2651005983352661,5,10
CMPD_0316,GENE_0777,0.26056969165802,5,9
CMPD_0316,GENE_0869,0.2600550949573517,5,1
CMPD_0317,GENE_0405,0.32366156578063965,18,22
CMPD_0317,GENE_0245,0.28494498133659363,18,2
CMPD_0317,GENE_1141,0.2759208083152771,18,25
CMPD_0317,GENE_0607,0.274777889251709,18,15
CMPD_0317,GENE_1021,0.271419495344162,18,17
CMPD_0318,GENE_0656,0.35547763109207153,0,25
CMPD_0318,GENE_1085,0.34782424569129944,0,0
CMPD_0318,GENE_0462,0.32796111702919006,0,25
CMPD_0318,GENE_0125,0.2713133990764618,0,11
CMPD_0318,GENE_0637,0.2686043381690979,0,11
CMPD_0319,GENE_0239,0.3030674159526825,7,8
CMPD_0319,GENE_0251,0.29548880457878113,7,9
CMPD_0319,GENE_0312,0.24956585466861725,7,3
CMPD_0319,GENE_0667,0.24879007041454315,7,10
CMPD_0319,GENE_0976,0.24387410283088684,7,10
CMPD_0320,GENE_1090,0.401684433221817,4,3
CMPD_0320,GENE_0173,0.3578166663646698,4,22
CMPD_0320,GENE_0822,0.3428330421447754,4,22
CMPD_0320,GENE_0554,0.3412649929523468,4,24
CMPD_0320,GENE_0493,0.28781774640083313,4,19
CMPD_0321,GENE_0856,0.3552982807159424,29,29
CMPD_0321,GENE_0851,0.27004173398017883,29,29
CMPD_0321,GENE_0740,0.266289085149765,29,23
CMPD_0321,GENE_0748,0.26500093936920166,29,29
CMPD_0321,GENE_1043,0.26300346851348877,29,5
CMPD_0322,GENE_0270,0.35473063588142395,26,19
CMPD_0322,GENE_1180,0.3387392461299896,26,26
CMPD_0322,GENE_0106,0.3188707232475281,26,8
CMPD_0322,GENE_0661,0.2912435829639435,26,26
CMPD_0322,GENE_0376,0.28101614117622375,26,26
CMPD_0323,GENE_0094,0.37271803617477417,22,24
CMPD_0323,GENE_0342,0.33794036507606506,22,24
CMPD_0323,GENE_0046,0.3059702217578888,22,22
CMPD_0323,GENE_0126,0.2963244318962097,22,22
CMPD_0323,GENE_0826,0.26902875304222107,22,19
CMPD_0324,GENE_0749,0.36777931451797485,0,7
CMPD_0324,GENE_1006,0.3194822072982788,0,14
CMPD_0324,GENE_0173,0.2941398024559021,0,22
CMPD_0324,GENE_0104,0.2929094135761261,0,1
CMPD_0324,GENE_0414,0.28882572054862976,0,29
CMPD_0325,GENE_0743,0.31658607721328735,22,23
CMPD_0325,GENE_0518,0.316061794757843,22,10
CMPD_0325,GENE_0595,0.3068607449531555,22,10
CMPD_0325,GENE_1185,0.29158708453178406,22,6
CMPD_0325,GENE_0188,0.28220051527023315,22,10
CMPD_0326,GENE_0959,0.3596596419811249,2,11
CMPD_0326,GENE_0665,0.2973605990409851,2,24
CMPD_0326,GENE_0538,0.2951805889606476,2,4
CMPD_0326,GENE_0330,0.287037193775177,2,20
CMPD_0326,GENE_0795,0.27215152978897095,2,13
CMPD_0327,GENE_0617,0.3721102774143219,29,10
CMPD_0327,GENE_0447,0.29939955472946167,29,16
CMPD_0327,GENE_1008,0.29115796089172363,29,7
CMPD_0327,GENE_0733,0.2700313627719879,29,5
CMPD_0327,GENE_0419,0.26215660572052,29,10
CMPD_0328,GENE_0270,0.4481464922428131,19,19
CMPD_0328,GENE_0734,0.43797022104263306,19,19
CMPD_0328,GENE_0061,0.39923980832099915,19,1
CMPD_0328,GENE_0279,0.3670966625213623,19,19
CMPD_0328,GENE_1115,0.3531545400619507,19,19
CMPD_0329,GENE_0808,0.44477856159210205,19,19
CMPD_0329,GENE_0645,0.3785977065563202,19,25
CMPD_0329,GENE_1076,0.31832990050315857,19,21
CMPD_0329,GENE_0402,0.3057748079299927,19,1
CMPD_0329,GENE_0196,0.30560773611068726,19,17
CMPD_0330,GENE_0053,0.33248817920684814,4,25
CMPD_0330,GENE_0100,0.3273260295391083,4,0
CMPD_0330,GENE_0462,0.307669997215271,4,25
CMPD_0330,GENE_0903,0.27407076954841614,4,25
CMPD_0330,GENE_0957,0.27295970916748047,4,19
CMPD_0331,GENE_0910,0.33419984579086304,13,22
CMPD_0331,GENE_0916,0.3242287337779999,13,14
CMPD_0331,GENE_0321,0.3190004825592041,13,0
CMPD_0331,GENE_1103,0.31573209166526794,13,13
CMPD_0331,GENE_0505,0.3094594478607178,13,6
CMPD_0332,GENE_1020,0.3865125775337219,14,24
CMPD_0332,GENE_1059,0.3224722445011139,14,20
CMPD_0332,GENE_0286,0.28822341561317444,14,16
CMPD_0332,GENE_0787,0.2789709270000458,14,26
CMPD_0332,GENE_0184,0.27682045102119446,14,25
CMPD_0333,GENE_0483,0.3160034418106079,15,10
CMPD_0333,GENE_1006,0.29094743728637695,15,14
CMPD_0333,GENE_0491,0.28455233573913574,15,21
CMPD_0333,GENE_0043,0.2752794027328491,15,14
CMPD_0333,GENE_0095,0.2670106589794159,15,9
CMPD_0334,GENE_0827,0.4390484690666199,25,25
CMPD_0334,GENE_0438,0.40324705839157104,25,25
CMPD_0334,GENE_0035,0.3774700462818146,25,25
CMPD_0334,GENE_0200,0.3571262061595917,25,25
CMPD_0334,GENE_0463,0.35427555441856384,25,25
CMPD_0335,GENE_0820,0.31511804461479187,13,14
CMPD_0335,GENE_0311,0.29504138231277466,13,7
CMPD_0335,GENE_0620,0.2909553349018097,13,2
CMPD_0335,GENE_0367,0.2776091396808624,13,1
CMPD_0335,GENE_0795,0.2761719822883606,13,13
CMPD_0336,GENE_0273,0.34266236424446106,13,27
CMPD_0336,GENE_0032,0.3282610774040222,13,10
CMPD_0336,GENE_0668,0.32305243611335754,13,7
CMPD_0336,GENE_0872,0.2913452684879303,13,6
CMPD_0336,GENE_0167,0.29120612144470215,13,25
CMPD_0337,GENE_0759,0.476392924785614,19,19
CMPD_0337,GENE_0061,0.4720790982246399,19,1
CMPD_0337,GENE_0869,0.4112282693386078,19,1
CMPD_0337,GENE_0279,0.3695439398288727,19,19
CMPD_0337,GENE_0985,0.36922258138656616,19,1
CMPD_0338,GENE_0292,0.3044928312301636,29,27
CMPD_0338,GENE_0537,0.30351677536964417,29,8
CMPD_0338,GENE_0469,0.28951528668403625,29,15
CMPD_0338,GENE_1164,0.2796488106250763,29,16
CMPD_0338,GENE_0226,0.26404479146003723,29,19
CMPD_0339,GENE_0682,0.33629918098449707,26,28
CMPD_0339,GENE_0333,0.33237001299858093,26,4
CMPD_0339,GENE_0975,0.331440806388855,26,13
CMPD_0339,GENE_0930,0.29642197489738464,26,10
CMPD_0339,GENE_0183,0.280701220035553,26,25
CMPD_0340,GENE_0572,0.34346383810043335,28,28
CMPD_0340,GENE_0516,0.30926087498664856,28,28
CMPD_0340,GENE_0003,0.2975553870201111,28,29
CMPD_0340,GENE_0827,0.2691284418106079,28,25
CMPD_0340,GENE_1099,0.2656039893627167,28,10
CMPD_0341,GENE_0633,0.33743512630462646,0,4
CMPD_0341,GENE_0975,0.3106932044029236,0,13
CMPD_0341,GENE_0660,0.3013230562210083,0,0
CMPD_0341,GENE_0177,0.2781573534011841,0,25
CMPD_0341,GENE_0916,0.2779400646686554,0,14
CMPD_0342,GENE_1127,0.32306694984436035,0,6
CMPD_0342,GENE_0660,0.30962926149368286,0,0
CMPD_0342,GENE_1171,0.30584949254989624,0,4
CMPD_0342,GENE_0809,0.305080771446228,0,13
CMPD_0342,GENE_0783,0.2795753479003906,0,10
CMPD_0343,GENE_1045,0.3156096935272217,0,4
CMPD_0343,GENE_0973,0.31333932280540466,0,4
CMPD_0343,GENE_0052,0.30078962445259094,0,24
CMPD_0343,GENE_0699,0.2844189703464508,0,19
CMPD_0343,GENE_0386,0.2790350317955017,0,14
CMPD_0344,GENE_0109,0.36492323875427246,4,27
CMPD_0344,GENE_0567,0.2630268633365631,4,27
CMPD_0344,GENE_0785,0.2590216398239136,4,12
CMPD_0344,GENE_0493,0.2575330436229706,4,19
CMPD_0344,GENE_0967,0.24916017055511475,4,10
CMPD_0345,GENE_0996,0.3567955493927002,0,11
CMPD_0345,GENE_0312,0.31852832436561584,0,3
CMPD_0345,GENE_0444,0.292772114276886,0,19
CMPD_0345,GENE_0975,0.28379887342453003,0,13
CMPD_0345,GENE_0029,0.28126487135887146,0,28
CMPD_0346,GENE_0577,0.3230212926864624,12,18
CMPD_0346,GENE_0715,0.3135581612586975,12,9
CMPD_0346,GENE_0712,0.30610090494155884,12,22
CMPD_0346,GENE_0610,0.2977101504802704,12,9
CMPD_0346,GENE_0084,0.2976572513580322,12,17
CMPD_0347,GENE_0242,0.30560189485549927,4,9
CMPD_0347,GENE_1117,0.29275432229042053,4,23
CMPD_0347,GENE_0670,0.287240207195282,4,4
CMPD_0347,GENE_1179,0.2783259451389313,4,17
CMPD_0347,GENE_1153,0.2628898024559021,4,4
CMPD_0348,GENE_0476,0.3554173707962036,22,22
CMPD_0348,GENE_1033,0.31457069516181946,22,12
CMPD_0348,GENE_0336,0.2987539768218994,22,22
CMPD_0348,GENE_0636,0.28113698959350586,22,12
CMPD_0348,GENE_1140,0.27765825390815735,22,29
CMPD_0349,GENE_0503,0.3006010353565216,13,21
CMPD_0349,GENE_1107,0.29312726855278015,13,25
CMPD_0349,GENE_0270,0.280995637178421,13,19
CMPD_0349,GENE_0330,0.27892154455184937,13,20
CMPD_0349,GENE_0752,0.2719246745109558,13,11
CMPD_0350,GENE_1114,0.35402822494506836,29,19
CMPD_0350,GENE_0087,0.3251011073589325,29,19
CMPD_0350,GENE_0994,0.31499138474464417,29,1
CMPD_0350,GENE_0416,0.27911484241485596,29,29
CMPD_0350,GENE_0264,0.27638447284698486,29,19
CMPD_0351,GENE_1137,0.3305704891681671,6,6
CMPD_0351,GENE_1161,0.3298151195049286,6,6
CMPD_0351,GENE_1154,0.31820419430732727,6,17
CMPD_0351,GENE_0710,0.3097853362560272,6,13
CMPD_0351,GENE_0017,0.2928534150123596,6,20
CMPD_0352,GENE_1030,0.356734037399292,2,27
CMPD_0352,GENE_0647,0.34895795583724976,2,13
CMPD_0352,GENE_1019,0.34471699595451355,2,29
CMPD_0352,GENE_0304,0.29351308941841125,2,14
CMPD_0352,GENE_0706,0.2916014492511749,2,8
CMPD_0353,GENE_0627,0.36778244376182556,2,15
CMPD_0353,GENE_0443,0.3532366454601288,2,24
CMPD_0353,GENE_0338,0.3257714509963989,2,2
CMPD_0353,GENE_0873,0.32333025336265564,2,8
CMPD_0353,GENE_0992,0.32216185331344604,2,24
CMPD_0354,GENE_0689,0.3449108898639679,21,25
CMPD_0354,GENE_1169,0.3291623592376709,21,5
CMPD_0354,GENE_1080,0.3269030451774597,21,25
CMPD_0354,GENE_1141,0.32454031705856323,21,25
CMPD_0354,GENE_0055,0.30677083134651184,21,15
CMPD_0355,GENE_1145,0.34289899468421936,28,14
CMPD_0355,GENE_0845,0.325562983751297,28,28
CMPD_0355,GENE_1193,0.2988426387310028,28,19
CMPD_0355,GENE_0495,0.27606135606765747,28,13
CMPD_0355,GENE_0646,0.27287960052490234,28,16
CMPD_0356,GENE_0425,0.35717570781707764,20,10
CMPD_0356,GENE_0873,0.32830724120140076,20,8
CMPD_0356,GENE_0268,0.3231699764728546,20,7
CMPD_0356,GENE_0219,0.3114406168460846,20,24
CMPD_0356,GENE_0151,0.29991504549980164,20,18
CMPD_0357,GENE_1127,0.31204789876937866,6,6
CMPD_0357,GENE_0897,0.2977621853351593,6,22
CMPD_0357,GENE_0054,0.28798165917396545,6,19
CMPD_0357,GENE_0125,0.28116375207901,6,11
CMPD_0357,GENE_0543,0.2756190598011017,6,9
CMPD_0358,GENE_0550,0.35372984409332275,9,29
CMPD_0358,GENE_0181,0.29751548171043396,9,17
CMPD_0358,GENE_0247,0.2758099436759949,9,17
CMPD_0358,GENE_0168,0.25669118762016296,9,0
CMPD_0358,GENE_0403,0.2562989890575409,9,27
CMPD_0359,GENE_0740,0.36365193128585815,27,23
CMPD_0359,GENE_0353,0.2919868230819702,27,23
CMPD_0359,GENE_0828,0.28993484377861023,27,23
CMPD_0359,GENE_0988,0.2849329113960266,27,12
CMPD_0359,GENE_0406,0.2838502526283264,27,27
CMPD_0360,GENE_0494,0.30298203229904175,22,17
CMPD_0360,GENE_0156,0.2842836081981659,22,23
CMPD_0360,GENE_0458,0.281234472990036,22,22
CMPD_0360,GENE_0881,0.2609114944934845,22,24
CMPD_0360,GENE_0326,0.2525482773780823,22,22
CMPD_0361,GENE_0706,0.4253683388233185,9,8
CMPD_0361,GENE_0715,0.328689843416214,9,9
CMPD_0361,GENE_0445,0.3114890158176422,9,9
CMPD_0361,GENE_1070,0.3080451488494873,9,22
CMPD_0361,GENE_0330,0.2889645993709564,9,20
CMPD_0362,GENE_0317,0.2846301794052124,11,11
CMPD_0362,GENE_1000,0.27768853306770325,11,17
CMPD_0362,GENE_0396,0.2701108157634735,11,2
CMPD_0362,GENE_0836,0.26820892095565796,11,11
CMPD_0362,GENE_0647,0.2662205696105957,11,13
CMPD_0363,GENE_0164,0.30664554238319397,2,4
CMPD_0363,GENE_0359,0.30651235580444336,2,6
CMPD_0363,GENE_0619,0.3006436228752136,2,19
CMPD_0363,GENE_0825,0.29597726464271545,2,1
CMPD_0363,GENE_0989,0.2634851038455963,2,1
CMPD_0364,GENE_1163,0.3005628287792206,26,29
CMPD_0364,GENE_0754,0.2761886417865753,26,26
CMPD_0364,GENE_1107,0.2760516405105591,26,25
CMPD_0364,GENE_0019,0.2648848593235016,26,19
CMPD_0364,GENE_0588,0.26016220450401306,26,24
CMPD_0365,GENE_0132,0.3483838140964508,26,26
CMPD_0365,GENE_0744,0.33863207697868347,26,20
CMPD_0365,GENE_0180,0.3323470950126648,26,17
CMPD_0365,GENE_0642,0.24849078059196472,26,24
CMPD_0365,GENE_1059,0.24689897894859314,26,20
CMPD_0366,GENE_0731,0.45849937200546265,27,23
CMPD_0366,GENE_0455,0.345464825630188,27,23
CMPD_0366,GENE_0465,0.328652948141098,27,23
CMPD_0366,GENE_0023,0.31756821274757385,27,23
CMPD_0366,GENE_1111,0.3166176974773407,27,23
CMPD_0367,GENE_0178,0.3047652542591095,6,6
CMPD_0367,GENE_0292,0.3040901720523834,6,27
CMPD_0367,GENE_0066,0.2821281850337982,6,6
CMPD_0367,GENE_0128,0.28123557567596436,6,26
CMPD_0367,GENE_1034,0.2797994315624237,6,29
CMPD_0368,GENE_1176,0.3556880056858063,4,8
CMPD_0368,GENE_0706,0.29817965626716614,4,8
CMPD_0368,GENE_0736,0.2829895317554474,4,0
CMPD_0368,GENE_0573,0.2821473181247711,4,0
CMPD_0368,GENE_1034,0.26361656188964844,4,29
CMPD_0369,GENE_0966,0.39402836561203003,6,25
CMPD_0369,GENE_1107,0.3275136947631836,6,25
CMPD_0369,GENE_1072,0.31681132316589355,6,15
CMPD_0369,GENE_0961,0.3074696958065033,6,25
CMPD_0369,GENE_0753,0.2966133952140808,6,25
CMPD_0370,GENE_1077,0.3463864028453827,20,20
CMPD_0370,GENE_0707,0.32184848189353943,20,8
CMPD_0370,GENE_0792,0.29856738448143005,20,3
CMPD_0370,GENE_0198,0.29256993532180786,20,25
CMPD_0370,GENE_0676,0.29212167859077454,20,20
CMPD_0371,GENE_0593,0.3155535161495209,6,10
CMPD_0371,GENE_0741,0.2954559624195099,6,21
CMPD_0371,GENE_0685,0.29540586471557617,6,6
CMPD_0371,GENE_1085,0.28589919209480286,6,0
CMPD_0371,GENE_0118,0.2852109670639038,6,24
CMPD_0372,GENE_0822,0.31799325346946716,4,22
CMPD_0372,GENE_1013,0.294488787651062,4,0
CMPD_0372,GENE_0429,0.27393287420272827,4,23
CMPD_0372,GENE_0839,0.2647797763347626,4,19
CMPD_0372,GENE_0205,0.2521473467350006,4,17
CMPD_0373,GENE_0310,0.3299592137336731,13,25
CMPD_0373,GENE_1093,0.3196694254875183,13,10
CMPD_0373,GENE_0733,0.3021484613418579,13,5
CMPD_0373,GENE_0579,0.272148460149765,13,10
CMPD_0373,GENE_0278,0.2721204161643982,13,23
CMPD_0374,GENE_0670,0.30745768547058105,26,4
CMPD_0374,GENE_0860,0.2800751030445099,26,1
CMPD_0374,GENE_0508,0.276837557554245,26,26
CMPD_0374,GENE_0104,0.272297739982605,26,1
CMPD_0374,GENE_0263,0.25903788208961487,26,1
CMPD_0375,GENE_0276,0.34883415699005127,21,11
CMPD_0375,GENE_0077,0.2980329990386963,21,24
CMPD_0375,GENE_0935,0.2951262593269348,21,23
CMPD_0375,GENE_0834,0.288161039352417,21,5
CMPD_0375,GENE_1188,0.2848585247993469,21,5
CMPD_0376,GENE_0501,0.29988181591033936,3,1
CMPD_0376,GENE_0426,0.2902592420578003,3,29
CMPD_0376,GENE_1024,0.27715006470680237,3,20
CMPD_0376,GENE_0969,0.27132606506347656,3,3
CMPD_0376,GENE_0957,0.2638944089412689,3,19
CMPD_0377,GENE_0731,0.38801926374435425,27,23
CMPD_0377,GENE_1104,0.3217860162258148,27,20
CMPD_0377,GENE_0023,0.314317911863327,27,23
CMPD_0377,GENE_0371,0.28321361541748047,27,23
CMPD_0377,GENE_0637,0.2829448878765106,27,11
CMPD_0378,GENE_0686,0.35175541043281555,21,21
CMPD_0378,GENE_1117,0.29865148663520813,21,23
CMPD_0378,GENE_1139,0.29275262355804443,21,21
CMPD_0378,GENE_0758,0.29191887378692627,21,10
CMPD_0378,GENE_0265,0.2893568277359009,21,29
CMPD_0379,GENE_0338,0.27314072847366333,3,2
CMPD_0379,GENE_1035,0.25952693819999695,3,29
CMPD_0379,GENE_0286,0.25396716594696045,3,16
CMPD_0379,GENE_0739,0.25056636333465576,3,19
CMPD_0379,GENE_0300,0.24986165761947632,3,14
CMPD_0380,GENE_0725,0.409339040517807,23,23
CMPD_0380,GENE_0048,0.36667531728744507,23,23
CMPD_0380,GENE_0060,0.364610493183136,23,23
CMPD_0380,GENE_0824,0.35396379232406616,23,23
CMPD_0380,GENE_0234,0.34356462955474854,23,23
CMPD_0381,GENE_0053,0.4133455753326416,26,25
CMPD_0381,GENE_0240,0.3034888207912445,26,0
CMPD_0381,GENE_0685,0.2894614636898041,26,6
CMPD_0381,GENE_0719,0.288607120513916,26,23
CMPD_0381,GENE_1085,0.28384625911712646,26,0
CMPD_0382,GENE_0003,0.32204946875572205,2,29
CMPD_0382,GENE_0768,0.29849669337272644,2,19
CMPD_0382,GENE_1014,0.2955176830291748,2,10
CMPD_0382,GENE_0822,0.29317861795425415,2,22
CMPD_0382,GENE_0497,0.2719991207122803,2,25
CMPD_0383,GENE_0742,0.39920657873153687,13,10
CMPD_0383,GENE_0010,0.3567686975002289,13,10
CMPD_0383,GENE_0784,0.32831329107284546,13,10
CMPD_0383,GENE_1083,0.3138710558414459,13,6
CMPD_0383,GENE_0761,0.30919843912124634,13,15
CMPD_0384,GENE_0263,0.29002270102500916,4,1
CMPD_0384,GENE_0981,0.28900372982025146,4,27
CMPD_0384,GENE_0582,0.2862388491630554,4,26
CMPD_0384,GENE_0240,0.2811987102031708,4,0
CMPD_0384,GENE_0689,0.2775037884712219,4,25
CMPD_0385,GENE_0956,0.3120741546154022,14,0
CMPD_0385,GENE_0153,0.3009936809539795,14,13
CMPD_0385,GENE_0983,0.27162760496139526,14,24
CMPD_0385,GENE_0526,0.267033189535141,14,24
CMPD_0385,GENE_0072,0.2636963725090027,14,23
CMPD_0386,GENE_1140,0.29047316312789917,12,29
CMPD_0386,GENE_0416,0.287967711687088,12,29
CMPD_0386,GENE_0716,0.27940770983695984,12,27
CMPD_0386,GENE_0636,0.2729620337486267,12,12
CMPD_0386,GENE_1088,0.26031312346458435,12,23
CMPD_0387,GENE_1121,0.2919316291809082,15,25
CMPD_0387,GENE_0685,0.27842870354652405,15,6
CMPD_0387,GENE_0288,0.2743387818336487,15,15
CMPD_0387,GENE_1149,0.2554823160171509,15,19
CMPD_0387,GENE_0794,0.24838155508041382,15,24
CMPD_0388,GENE_0100,0.36590149998664856,6,0
CMPD_0388,GENE_0709,0.36207523941993713,6,6
CMPD_0388,GENE_0974,0.27223077416419983,6,6
CMPD_0388,GENE_0213,0.26866820454597473,6,17
CMPD_0388,GENE_0022,0.2605270743370056,6,6
CMPD_0389,GENE_0248,0.3457696735858917,5,24
CMPD_0389,GENE_0109,0.34525391459465027,5,27
CMPD_0389,GENE_1199,0.3021424114704132,5,28
CMPD_0389,GENE_0883,0.2782134711742401,5,23
CMPD_0389,GENE_1081,0.27536964416503906,5,5
CMPD_0390,GENE_0343,0.4084375202655792,5,20
CMPD_0390,GENE_0799,0.3001725375652313,5,1
CMPD_0390,GENE_0925,0.2855994403362274,5,12
CMPD_0390,GENE_0501,0.2818965017795563,5,1
CMPD_0390,GENE_0819,0.27138227224349976,5,20
CMPD_0391,GENE_1186,0.3918510675430298,12,4
CMPD_0391,GENE_0687,0.35400399565696716,12,12
CMPD_0391,GENE_0000,0.33902257680892944,12,0
CMPD_0391,GENE_1104,0.3241046071052551,12,20
CMPD_0391,GENE_0656,0.3162068724632263,12,25
CMPD_0392,GENE_0493,0.3686559498310089,19,19
CMPD_0392,GENE_0197,0.32975414395332336,19,19
CMPD_0392,GENE_0114,0.3244304358959198,19,29
CMPD_0392,GENE_0954,0.32073265314102173,19,1
CMPD_0392,GENE_1097,0.30277329683303833,19,19
CMPD_0393,GENE_0906,0.30862727761268616,13,5
CMPD_0393,GENE_0600,0.30079182982444763,13,22
CMPD_0393,GENE_0611,0.26967042684555054,13,13
CMPD_0393,GENE_0095,0.2665669620037079,13,9
CMPD_0393,GENE_0395,0.26045674085617065,13,14
CMPD_0394,GENE_0502,0.30169132351875305,6,24
CMPD_0394,GENE_0457,0.2982894778251648,6,20
CMPD_0394,GENE_0453,0.29412057995796204,6,23
CMPD_0394,GENE_0943,0.28059396147727966,6,17
CMPD_0394,GENE_0965,0.2800167202949524,6,0
CMPD_0395,GENE_0275,0.40370887517929077,1,1
CMPD_0395,GENE_0874,0.3106715977191925,1,19
CMPD_0395,GENE_0474,0.3040085732936859,1,15
CMPD_0395,GENE_0864,0.3035874366760254,1,19
CMPD_0395,GENE_0994,0.2961863577365875,1,1
CMPD_0396,GENE_0977,0.2934298515319824,6,10
CMPD_0396,GENE_1171,0.2756406366825104,6,4
CMPD_0396,GENE_0524,0.26958757638931274,6,10
CMPD_0396,GENE_0974,0.2685791552066803,6,6
CMPD_0396,GENE_0798,0.2665048837661743,6,29
CMPD_0397,GENE_0101,0.30581241846084595,14,16
CMPD_0397,GENE_0395,0.28351834416389465,14,14
CMPD_0397,GENE_0904,0.2746150493621826,14,14
CMPD_0397,GENE_0060,0.26331645250320435,14,23
CMPD_0397,GENE_0881,0.2568109929561615,14,24
CMPD_0398,GENE_0075,0.3232356905937195,24,20
CMPD_0398,GENE_0161,0.30809587240219116,24,29
CMPD_0398,GENE_0547,0.27741798758506775,24,10
CMPD_0398,GENE_1132,0.27360856533050537,24,24
CMPD_0398,GENE_0718,0.2708420157432556,24,24
CMPD_0399,GENE_0708,0.3179561495780945,15,5
