entity_id,cluster,module,integrated_score,cmd_prob,phenotype_strength,cross_modal_concordance,compound_support,compound_support_count,graph_centrality,is_cmd_true_target
GENE_0414,29,3,0.2167319790686632,0.0,8.983444,0.10799007,0.36257901787757874,1,23.0,0
GENE_0087,19,0,0.21650580380579854,0.0,8.727865,0.056578092,0.3251011073589325,1,33.0,0
GENE_0044,10,2,0.21599520158205654,0.0,10.201614,0.03427041,0.0,0,23.0,0
GENE_0833,3,3,0.21573883582259337,0.0,9.065027,-0.028934408,0.6042788028717041,2,20.0,0
GENE_0219,24,6,0.21558420300583517,0.0,8.330345,0.16508217,0.6308047473430634,2,15.0,0
GENE_0021,8,5,0.21548688154224185,0.0,8.518362,-0.05973407,0.6476189196109772,2,30.0,0
GENE_1035,29,3,0.21517031520947344,0.0,9.610441,-0.0645784,0.33670976758003235,1,25.0,0
GENE_0785,12,7,0.21409620531252566,0.0,9.641645,-0.06543129,0.3414783775806427,1,24.0,0
GENE_0185,24,6,0.21378097390349843,0.0,9.057483,0.114723705,0.3066753149032593,1,23.0,0
GENE_0400,5,3,0.2137670584003768,0.0,9.317736,0.16315411,0.0,0,29.0,0
GENE_0826,19,0,0.2135754569692752,0.0,9.645869,0.018337548,0.3138831853866577,1,19.0,0
GENE_0850,26,2,0.21345745683038342,0.0,9.250744,0.05061355,0.3083835244178772,1,24.0,0
GENE_0764,28,7,0.21343847612754235,0.0,10.1055355,-0.1991232,0.3017013370990753,1,27.0,0
GENE_0427,10,2,0.2131599301303878,0.0,9.761375,-0.004558593,0.0,0,33.0,0
GENE_0131,21,3,0.21303934759476018,0.0,8.320369,0.008652292,0.7316020727157593,2,22.0,0
GENE_0123,23,1,0.21302560745628135,0.030303030303030304,9.726708,-0.029634347,0.0,0,27.0,0
GENE_0430,17,4,0.21279027496274566,0.0,9.04326,0.3071766,0.0,0,24.0,0
GENE_0306,20,5,0.21255670556610917,0.0,10.122809,0.09675512,0.0,0,19.0,0
GENE_0403,27,2,0.2124317104552695,0.0,9.009911,0.20766947,0.32342126965522766,1,15.0,0
GENE_0358,26,3,0.2120845103782017,0.0,9.472065,0.09515822,0.31773918867111206,1,14.0,0
GENE_0594,17,4,0.2119747802595935,0.0,9.766934,0.04504296,0.0,0,29.0,0
GENE_0031,19,0,0.21189101667887067,0.0,10.912921,-0.102065794,0.0,0,19.0,0
GENE_0083,10,2,0.2115370802494124,0.0,9.781614,-0.124831915,0.3223850429058075,1,26.0,0
GENE_0144,8,5,0.2114195499713803,0.0,8.581522,-0.049869202,0.6279839277267456,2,28.0,0
GENE_0554,24,6,0.21100725730747188,0.0,9.294023,0.06527606,0.3412649929523468,1,20.0,0
GENE_1081,5,1,0.21063326667602866,0.0,9.281829,0.009702861,0.30122315883636475,1,26.0,0
GENE_0575,8,5,0.21062935846407183,0.0,9.005603,0.05695276,0.35631752014160156,1,25.0,0
GENE_0239,8,5,0.21032594350445705,0.0,8.743187,0.21038163,0.3030674159526825,1,21.0,0
GENE_0080,29,0,0.2102000573500805,0.0,10.224322,0.049246483,0.0,0,20.0,0
GENE_0071,17,4,0.21015166000029567,0.0,9.162223,-0.1085528,0.3139953911304474,1,36.0,0
GENE_1113,19,0,0.21002426404920235,0.0,10.027053,-0.060300425,0.33351558446884155,1,15.0,0
GENE_0664,29,6,0.20998341725530642,0.0,8.780798,0.21188626,0.3057654798030853,1,20.0,0
GENE_0543,9,7,0.20962346325180145,0.0,10.18252,-0.13785101,0.3057042360305786,1,20.0,0
GENE_0582,26,2,0.20895740634830148,0.0,9.181725,-0.11281301,0.6520186066627502,2,20.0,0
GENE_0930,10,2,0.20895263758856344,0.0,9.759558,0.09126469,0.0,0,25.0,0
GENE_0314,19,0,0.20890935203735675,0.0,9.11589,0.010644876,0.3329995572566986,1,27.0,0
GENE_0959,11,1,0.20862250652306683,0.0,9.540708,0.011245603,0.3596596419811249,1,18.0,0
GENE_0168,0,5,0.20838960252984057,0.0,9.0872135,-0.036467545,0.6525681018829346,2,14.0,0
GENE_1143,24,6,0.20723625988692523,0.0,10.27267,-0.1253219,0.0,0,31.0,0
GENE_0749,7,3,0.2069409382162437,0.0,9.523638,-0.009548552,0.36777931451797485,1,19.0,0
GENE_1159,20,5,0.2069270198139596,0.0,9.032713,0.18183517,0.0,0,31.0,0
GENE_0521,10,2,0.20640493527979137,0.0,9.928946,-0.042852998,0.0,0,31.0,0
GENE_0033,21,7,0.20618984879491778,0.0,9.320007,-0.029385082,0.32256415486335754,1,26.0,0
GENE_0166,6,7,0.20594033896730757,0.0,9.397923,0.11511642,0.0,0,29.0,0
GENE_1092,27,0,0.2056683897972107,0.0,10.067613,0.12717414,0.0,0,16.0,0
GENE_1057,24,6,0.2056443664463529,0.0,9.67038,-0.030296423,0.3358835279941559,1,19.0,0
GENE_0085,10,2,0.20544909906784478,0.0,9.575303,0.05484282,0.30338573455810547,1,16.0,0
GENE_0641,4,7,0.20516588896795862,0.0,8.855184,-0.0153175,0.6268051862716675,2,19.0,0
GENE_0169,11,7,0.20486061687705415,0.0,9.481038,-0.13866419,0.6394533216953278,2,14.0,0
GENE_0093,6,7,0.20477895879930352,0.0,10.44236,-0.010615066,0.0,0,19.0,0
GENE_0520,10,2,0.2039799451588018,0.0,9.766329,-0.1104792,0.3282395899295807,1,23.0,0
GENE_1178,26,6,0.2039408024679637,0.0,9.530817,0.18537602,0.0,0,21.0,0
GENE_0812,16,4,0.20372973474113273,0.0,9.817402,0.12717967,0.0,0,20.0,0
GENE_0037,3,6,0.20369963410536968,0.0,9.968263,-0.18064582,0.3362918496131897,1,24.0,0
GENE_1098,10,2,0.20347329274936582,0.0,10.225089,0.052522667,0.0,0,18.0,0
GENE_0341,27,1,0.20343649363870475,0.0,9.402231,0.070988916,0.3341332674026489,1,16.0,0
GENE_0765,25,3,0.20298469038177192,0.013888888888888888,9.433543,0.083878845,0.0,0,26.0,0
GENE_0446,0,0,0.20268540130182172,0.0,10.373543,0.0127864145,0.0,0,18.0,0
GENE_1037,13,3,0.20257459815555576,0.0,8.520214,0.015393993,0.6296717822551727,2,22.0,0
GENE_0816,27,6,0.202559631490328,0.0,9.19692,0.05610337,0.3243265748023987,1,21.0,0
GENE_0027,27,3,0.20227480506709072,0.013888888888888888,8.654092,0.075943686,0.3115658760070801,1,26.0,0
GENE_0301,24,6,0.20215649902820587,0.0,9.630866,0.22314474,0.0,0,14.0,0
GENE_0900,10,2,0.20215616523246788,0.0,9.993775,-0.06407127,0.3081628382205963,1,15.0,0
GENE_0260,17,4,0.20166910668830396,0.0,9.942783,0.005751267,0.0,0,26.0,0
GENE_0356,17,4,0.20100906560009812,0.0,10.490807,-0.036195375,0.0,0,19.0,0
GENE_0332,13,5,0.20098713391179035,0.0,8.841323,-0.023723036,0.6650800108909607,2,17.0,0
GENE_0334,19,0,0.20076170976079083,0.0,9.606241,-0.024316393,0.0,0,34.0,0
GENE_0501,1,0,0.20036537044523692,0.0,9.940898,-0.13726562,0.34675756096839905,1,20.0,0
GENE_0897,22,4,0.20017301451597835,0.0,10.198323,-0.021721415,0.0,0,23.0,0
GENE_0245,2,6,0.2001257005203004,0.0,10.433933,-0.13570558,0.0,0,27.0,0
GENE_1099,10,2,0.19993592236932373,0.0,9.906476,0.036174107,0.0,0,24.0,0
GENE_0804,10,2,0.19976493020139127,0.0,9.043212,-0.07514034,0.3360840678215027,1,32.0,0
GENE_0683,25,3,0.1991621185950842,0.0,9.67229,0.17447543,0.0,0,18.0,0
GENE_0588,24,6,0.19895435748131912,0.0,9.301281,-0.051722907,0.30254751443862915,1,27.0,0
GENE_1110,0,7,0.19859727609527303,0.0,9.361917,0.19437079,0.0,0,22.0,0
GENE_0385,24,6,0.19845556929025487,0.0,9.337532,-0.05018805,0.3048494756221771,1,26.0,0
GENE_0442,14,3,0.19802009109054336,0.0,9.728388,-0.07354022,0.3165441155433655,1,20.0,0
GENE_0972,8,5,0.19764761924551344,0.0,10.410856,-0.16648541,0.0,0,29.0,0
GENE_0262,16,4,0.19755210864913655,0.0,9.331909,0.19807823,0.0,0,22.0,0
GENE_0203,8,5,0.1974921882710886,0.0,9.99672,-0.022655414,0.0,0,26.0,0
GENE_1010,16,7,0.19745758284099346,0.0,9.2282715,-0.20925434,0.6498847007751465,2,23.0,0
GENE_1040,28,5,0.197358862252892,0.0,9.821211,0.11716762,0.0,0,19.0,0
GENE_0652,13,7,0.19730123543072234,0.0,9.6931305,-0.09980495,0.302496075630188,1,23.0,0
GENE_0292,27,7,0.1970494172681026,0.0,8.726095,-0.06976729,0.608583003282547,2,24.0,0
GENE_0184,25,3,0.1969991360165835,0.013888888888888888,8.898645,-0.015831105,0.3303905129432678,1,26.0,0
GENE_0394,17,4,0.19658906196054077,0.0,9.587344,0.10349691,0.0,0,24.0,0
GENE_0686,21,0,0.19658478920189226,0.0,9.2370205,-0.17389199,0.6565669775009155,2,20.0,0
GENE_0009,27,6,0.19648541636463399,0.0,8.47733,0.19873306,0.36854857206344604,1,20.0,0
GENE_0987,10,2,0.1961679607629776,0.0,9.581479,0.21392089,0.0,0,15.0,0
GENE_0113,24,6,0.19589520702897728,0.0,8.446901,-0.061926696,0.612004280090332,2,28.0,0
GENE_0748,29,6,0.19582028010672425,0.0,9.742186,0.13128988,0.0,0,19.0,0
GENE_0500,13,7,0.1957748310472026,0.0,9.760325,-0.06671929,0.0,0,33.0,0
GENE_0974,6,7,0.19491112028515456,0.0,9.311939,-0.09144015,0.359426885843277,1,26.0,0
GENE_0193,13,7,0.19450417203824044,0.0,10.32434,-0.11483394,0.0,0,26.0,0
GENE_0375,21,1,0.1944887004494295,0.0,8.778942,0.3352527,0.0,0,24.0,0
GENE_0649,15,3,0.19406966336774564,0.013888888888888888,9.153573,0.039005965,0.3450389504432678,1,14.0,0
GENE_0249,8,5,0.19390364988329364,0.0,9.764083,0.008486435,0.0,0,27.0,0
GENE_0361,13,2,0.19385820381197255,0.0,9.486313,-0.050141003,0.32910624146461487,1,21.0,0
GENE_0846,20,5,0.1935802315845528,0.0,9.212885,0.13054954,0.0,0,28.0,0
GENE_0189,28,0,0.19353937790153955,0.0,10.137592,-0.13828309,0.31992432475090027,1,15.0,0
GENE_0329,21,3,0.19342478821703446,0.0,9.277732,-0.026947767,0.3283033072948456,1,23.0,0
GENE_0969,3,7,0.1932982567744213,0.0,9.030991,-0.13393387,0.6125203371047974,2,22.0,0
GENE_1105,7,2,0.1930090481824522,0.0,9.319587,0.07435195,0.0,0,30.0,0
GENE_1101,3,4,0.1927506203818555,0.0,10.609125,-0.31306052,0.0,0,27.0,0
GENE_1093,10,2,0.19267675932274708,0.0,8.7504835,-0.03113176,0.3196694254875183,1,33.0,0
GENE_0444,19,0,0.19264042524400027,0.0,9.386655,-0.14140375,0.3309655785560608,1,29.0,0
GENE_0077,24,6,0.1925860280021839,0.0,10.196258,-0.0070199817,0.0,0,20.0,0
GENE_0957,19,0,0.19218158392066684,0.0,9.780067,-0.18823847,0.3134598731994629,1,26.0,0
GENE_0830,4,4,0.19204410165548325,0.0,9.188016,0.30427378,0.0,0,15.0,0
GENE_0347,13,7,0.19178169895306113,0.0,9.6978855,-0.2568097,0.32734861969947815,1,28.0,0
GENE_0205,17,4,0.19080124596133924,0.0,9.1898,0.006622277,0.3168531656265259,1,22.0,0
GENE_1157,9,4,0.1905983516219678,0.0,9.972105,0.00014087372,0.0,0,23.0,0
GENE_0792,3,7,0.19053996840766987,0.0,9.442575,-0.13131313,0.3248405158519745,1,27.0,0
GENE_0487,29,0,0.1894310535863042,0.0,10.979521,-0.15783724,0.0,0,14.0,0
GENE_1168,5,6,0.18903625657509654,0.0,9.528103,-0.07128176,0.3188409209251404,1,21.0,0
GENE_0067,25,3,0.18903335785488606,0.0,9.779398,0.0010017157,0.0,0,26.0,0
GENE_0226,19,0,0.1889963683020091,0.0,9.867821,0.047934633,0.0,0,21.0,0
GENE_0492,21,3,0.1880839844159689,0.0,9.835822,0.094043106,0.0,0,18.0,0
GENE_0514,10,2,0.18804133562924816,0.0,8.974448,0.18374975,0.0,0,27.0,0
GENE_0267,14,1,0.1874731192216091,0.0,10.263189,-0.042018052,0.0,0,20.0,0
GENE_0838,23,1,0.18721246216390833,0.0,9.251095,-0.0628592,0.3167407810688019,1,25.0,0
GENE_0300,14,5,0.18718215993306542,0.0,9.152865,-0.030624574,0.30434727668762207,1,25.0,0
GENE_0108,19,0,0.18716811258428145,0.0,9.399216,-0.03192397,0.3185079097747803,1,20.0,0
GENE_0547,10,2,0.18708928576851275,0.0,9.995248,-0.08726072,0.0,0,28.0,0
GENE_0754,26,4,0.18693175890338873,0.0,9.181652,-0.05015053,0.30068743228912354,1,26.0,0
GENE_0665,24,6,0.18686368137894577,0.0,9.635466,-0.2029174,0.34118756651878357,1,27.0,0
GENE_0396,2,7,0.18623045247231151,0.0,10.256991,-0.08636817,0.0,0,23.0,0
GENE_1097,19,0,0.18583065752446554,0.0,8.809036,0.09243799,0.30277329683303833,1,22.0,0
GENE_1139,21,5,0.18579201441979032,0.0,7.440747,0.105109975,0.3844587802886963,1,24.0,0
GENE_0559,25,3,0.18559348236185644,0.0,8.698404,0.145443,0.3263588845729828,1,19.0,0
GENE_0938,2,7,0.18477538600511595,0.0,8.229164,-0.081343286,0.6272196471691132,2,26.0,0
GENE_1031,25,3,0.1847243309020996,0.0,9.96438,0.07763858,0.0,0,14.0,0
GENE_0272,13,7,0.18472214814834537,0.013888888888888888,9.838457,-0.22461519,0.3442332446575165,1,19.0,0
GENE_1191,19,0,0.1845934109035554,0.0,10.713506,-0.22714694,0.0,0,23.0,0
GENE_0124,20,5,0.1842914621401067,0.0,9.590115,0.01722408,0.0,0,27.0,0
GENE_1096,29,7,0.18406664338832213,0.0,9.189833,0.006293766,0.3227337598800659,1,20.0,0
GENE_0913,13,7,0.1836414642054448,0.0,10.071357,0.00572576,0.0,0,19.0,0
GENE_0412,15,3,0.18339782718193723,0.0,9.302194,0.15464449,0.0,0,22.0,0
GENE_0149,3,3,0.18310568573324013,0.0,10.024415,0.0016625896,0.0,0,20.0,0
GENE_0373,2,4,0.18304783889603773,0.0,8.665588,-0.03437887,0.3252851366996765,1,32.0,0
GENE_0350,1,0,0.18276937508380697,0.0,9.218114,-0.0685312,0.31348443031311035,1,25.0,0
GENE_0530,13,5,0.18263076291604902,0.0,9.690613,0.11056383,0.0,0,18.0,0
GENE_0068,20,5,0.18220628987331397,0.0,9.004442,-0.06513321,0.30169323086738586,1,29.0,0
GENE_0436,15,6,0.18219009130953695,0.0,8.865296,-0.16160509,0.6146494746208191,2,24.0,0
GENE_1041,16,4,0.18209649691170549,0.0,9.774903,0.073880225,0.0,0,19.0,0
GENE_0078,10,2,0.1816000297961497,0.0,8.756925,-0.03979727,0.3333137035369873,1,30.0,0
GENE_0404,21,3,0.1815946545866699,0.05555555555555555,8.209536,0.08157753,0.0,0,27.0,0
GENE_0813,14,6,0.18134717190857913,0.0,9.101497,-0.18681765,0.6223040223121643,2,21.0,0
GENE_0320,12,6,0.18116374558124737,0.0,9.338342,-0.04998722,0.3583175539970398,1,19.0,0
GENE_0134,18,5,0.18080768691479088,0.0,9.264981,-0.033347957,0.3156126141548157,1,21.0,0
GENE_0511,0,3,0.18048776869472122,0.0,10.315164,-0.13525948,0.0,0,24.0,0
GENE_0939,25,3,0.18004946952390066,0.030303030303030304,9.767547,-0.13056949,0.0,0,25.0,0
GENE_0497,25,3,0.17976475083139168,0.013888888888888888,9.645205,-0.038304687,0.0,0,25.0,0
GENE_0449,21,4,0.17950170039938307,0.0,9.623712,-0.03594578,0.0,0,29.0,0
GENE_0540,28,7,0.1785834410432401,0.0,9.974046,-0.0434815,0.0,0,23.0,0
GENE_0411,24,6,0.1780550752454383,0.0,9.262686,-0.119730294,0.32816025614738464,1,26.0,0
GENE_0658,1,0,0.17772145587758637,0.0,10.107338,-0.1625728,0.0,0,29.0,0
GENE_1095,26,3,0.17737979487701322,0.0,9.895239,0.040837705,0.0,0,18.0,0
GENE_0220,22,0,0.17700364657001097,0.0,9.855021,-0.25809485,0.35605594515800476,1,20.0,0
GENE_0007,27,0,0.17677329988428575,0.0,8.577349,0.14467889,0.3034897446632385,1,20.0,0
GENE_0880,13,7,0.17625507042459138,0.0,9.090733,0.0089535825,0.3132380247116089,1,20.0,0
GENE_1073,6,7,0.17582310396618409,0.0,9.076762,0.06952925,0.3078964650630951,1,15.0,0
GENE_0823,21,2,0.17536236240578582,0.0,8.845852,-0.13491566,0.6069195866584778,2,21.0,0
GENE_1164,16,4,0.17535565738868006,0.0,8.615461,0.12132369,0.3172402083873749,1,20.0,0
GENE_0148,9,4,0.17517712058870125,0.0,9.561379,0.08831075,0.0,0,20.0,0
GENE_1170,29,2,0.17491074000732743,0.0,9.558952,-0.16261925,0.32717955112457275,1,23.0,0
GENE_0768,19,0,0.17475676416041805,0.0,9.489741,0.007943392,0.0,0,27.0,0
GENE_0786,15,5,0.17451410131204914,0.0,8.30428,0.019678572,0.32513776421546936,1,30.0,0
GENE_0422,13,7,0.17450513338107157,0.0,8.84785,0.19424087,0.0,0,25.0,0
GENE_0608,15,5,0.17400519108368523,0.0,9.356401,-0.10537933,0.332928329706192,1,22.0,0
GENE_0960,23,1,0.1736642183613502,0.030303030303030304,8.848651,0.14400062,0.0,0,20.0,0
GENE_0352,16,4,0.17325294511007355,0.0,8.517311,-0.06801039,0.6181825399398804,2,21.0,0
GENE_0120,21,5,0.17279645124262666,0.0,9.7846155,0.038073562,0.0,0,19.0,0
GENE_0024,23,1,0.17266347700542306,0.0,9.897623,0.009501152,0.0,0,19.0,0
GENE_0211,27,1,0.17257140379439495,0.0,9.139969,-0.012635793,0.3287752866744995,1,19.0,0
GENE_0281,9,3,0.1721553419348931,0.0,9.017108,0.04057666,0.3125811815261841,1,18.0,0
GENE_0791,9,4,0.1720342351831217,0.0,9.529098,0.057432316,0.0,0,22.0,0
GENE_0662,10,2,0.1718136404847871,0.0,9.45708,-0.07778275,0.34630879759788513,1,17.0,0
GENE_0289,20,5,0.1716833547614422,0.0,10.430265,-0.11262919,0.0,0,18.0,0
GENE_0624,27,5,0.1715954728424549,0.0,9.307941,0.19369721,0.0,0,14.0,0
GENE_0110,26,3,0.17137325151598554,0.0,8.639969,0.1463187,0.3326523005962372,1,16.0,0
GENE_1028,0,7,0.17113353954247076,0.0,9.1534195,-0.1341285,0.35430216789245605,1,26.0,0
GENE_0382,9,4,0.1701878625601158,0.0,9.392566,0.057126757,0.0,0,24.0,0
GENE_0004,6,7,0.17014535198167027,0.0,8.730479,0.008700658,0.311408132314682,1,25.0,0
GENE_0763,25,3,0.17006327204646154,0.05555555555555555,9.505676,-0.12899798,0.0,0,20.0,0
GENE_0926,0,7,0.16991199289066267,0.0,9.723807,-0.28657734,0.0,0,37.0,0
GENE_0691,23,1,0.16983573952502107,0.0,9.35843,0.13339764,0.0,0,19.0,0
GENE_0979,5,4,0.1695147615205264,0.0,9.455736,0.08043426,0.0,0,21.0,0
GENE_0388,25,3,0.16946623839863956,0.013888888888888888,9.622731,-0.15255305,0.0,0,31.0,0
GENE_0790,24,6,0.16930729265322447,0.0,10.603833,-0.2310248,0.0,0,21.0,0
GENE_0174,6,7,0.16861162047823908,0.0,9.760574,-0.3096428,0.0,0,36.0,0
GENE_1163,29,2,0.1683466189721822,0.0,9.373507,-0.040211007,0.3005628287792206,1,17.0,0
GENE_0878,24,6,0.16806065852593063,0.0,9.33878,-0.042148616,0.3154931962490082,1,17.0,0
GENE_1185,6,7,0.1679049090188699,0.0,8.651012,-0.016413625,0.30420756340026855,1,28.0,0
GENE_0893,25,3,0.1672674964237447,0.0,8.8774,0.13328788,0.0,0,27.0,0
GENE_1124,11,0,0.1665926170794889,0.0,8.604702,0.035144344,0.32060572504997253,1,24.0,0
GENE_0988,12,1,0.16614811982025862,0.0,9.198872,0.13220568,0.0,0,21.0,0
GENE_0002,15,6,0.16545114316604567,0.0,10.113492,-0.042442948,0.0,0,17.0,0
GENE_0099,23,1,0.16542293496652402,0.0,8.967661,-0.08774976,0.32191842794418335,1,26.0,0
GENE_0364,25,3,0.16537030946646358,0.0,9.523187,0.02116505,0.0,0,23.0,0
GENE_0213,17,4,0.16530835301800634,0.0,10.011321,-0.031364493,0.0,0,18.0,0
GENE_0563,21,4,0.16518078272964856,0.0,8.728503,-0.14412716,0.6529863178730011,2,19.0,0
GENE_0780,22,0,0.16505584934538697,0.0,9.541722,0.07066673,0.0,0,19.0,0
GENE_0532,29,1,0.1650073242896171,0.0,8.853456,0.028481409,0.3117935061454773,1,20.0,0
GENE_0698,27,1,0.16264755083858584,0.05555555555555555,9.281143,-0.15504177,0.0,0,24.0,0
GENE_0476,22,1,0.16244373391293412,0.0,8.097002,-0.11557794,0.6849605739116669,2,20.0,0
GENE_0135,29,6,0.1622469800021453,0.0,9.788433,0.026865765,0.0,0,17.0,0
GENE_0322,23,1,0.16183852238017607,0.0,9.304429,0.035250254,0.0,0,25.0,0
GENE_0348,29,1,0.16164353460808611,0.013888888888888888,8.567746,0.061031602,0.31308114528656006,1,18.0,0
GENE_0084,17,4,0.1613332428596449,0.0,8.831791,0.13712955,0.0,0,26.0,0
GENE_1166,6,7,0.16131535309922887,0.0,8.256908,0.29060847,0.0,0,22.0,0
GENE_0866,0,7,0.16073498009326412,0.0,9.41016,-0.022617437,0.0,0,27.0,0
GENE_0039,5,1,0.16060559492830934,0.0,9.164757,-0.09662853,0.3401123285293579,1,21.0,0
GENE_0294,8,5,0.1604604158917436,0.0,9.52301,-0.09701237,0.30858343839645386,1,16.0,0
GENE_1047,10,2,0.16018536451828672,0.0,9.160193,0.10660234,0.0,0,22.0,0
GENE_0229,19,0,0.16007318576793195,0.0,8.800156,0.14047015,0.0,0,26.0,0
GENE_0544,5,6,0.15977098158056496,0.0,9.478416,-0.24643776,0.34092044830322266,1,23.0,0
GENE_0221,8,5,0.15946134340201046,0.0,9.507639,0.0038140938,0.0,0,23.0,0
GENE_1125,10,2,0.1593353673218937,0.0,9.013953,0.0018100962,0.0,0,32.0,0
GENE_0467,21,7,0.15913567548613072,0.0,9.579,-0.056525685,0.0,0,26.0,0
GENE_0311,7,2,0.15898674208394678,0.0,8.61308,-0.17438626,0.6456112861633301,2,22.0,0
GENE_0793,29,0,0.15830102073559138,0.0,9.621077,-0.23704964,0.32038775086402893,1,21.0,0
GENE_1195,14,6,0.15799323930585768,0.0,9.629444,-0.10078796,0.0,0,28.0,0
GENE_0894,1,0,0.15798866858884242,0.0,9.580791,-0.15775742,0.0,0,33.0,0
GENE_1188,5,6,0.15759687750222637,0.0,9.112365,0.04015042,0.0,0,27.0,0
GENE_0937,8,5,0.15758115656153654,0.0,8.612224,-0.015441868,0.3029925227165222,1,26.0,0
GENE_1015,10,2,0.15725210844284992,0.0,9.746575,-0.16050631,0.30294176936149597,1,16.0,0
GENE_0736,0,3,0.15665082113193096,0.0,8.007432,-0.0093899,0.3134823143482208,1,28.0,0
GENE_0610,9,4,0.15641868435212422,0.0,9.306771,-0.05384075,0.0,0,30.0,0
GENE_1116,21,2,0.15597299858927727,0.0,9.26829,0.14746217,0.0,0,15.0,0
GENE_1135,24,6,0.15583887402357646,0.0,8.030838,0.031509627,0.3097502887248993,1,25.0,0
GENE_0614,6,7,0.155341459361619,0.0,9.536291,-0.21501446,0.31513550877571106,1,22.0,0
GENE_0621,6,7,0.15517512078394652,0.0,10.399732,-0.2750402,0.0,0,21.0,0
GENE_1193,19,0,0.1548135778642912,0.0,9.100609,0.10212821,0.0,0,22.0,0
GENE_1117,23,1,0.15475769298075698,0.013888888888888888,8.21083,-0.027009789,0.3552069365978241,1,23.0,0
GENE_1154,17,4,0.1545870060446943,0.0,8.797708,0.056067422,0.31820419430732727,1,16.0,0
GENE_0611,13,3,0.15423299834873533,0.0,8.658871,0.18224527,0.0,0,24.0,0
GENE_1094,13,0,0.1533976010978222,0.0,9.157134,0.16584963,0.0,0,16.0,0
GENE_0264,19,0,0.15283461888501432,0.0,9.916238,-0.19061032,0.0,0,28.0,0
GENE_0825,1,0,0.15273487728272106,0.0,9.458873,-0.008213639,0.0,0,23.0,0
GENE_0104,1,6,0.15234820269488356,0.0,8.985021,-0.059193768,0.30507293343544006,1,21.0,0
GENE_0299,17,4,0.15231124730034734,0.0,10.038237,-0.08472251,0.0,0,18.0,0
GENE_0659,6,4,0.15211214262616826,0.0,9.148657,0.08048332,0.0,0,22.0,0
GENE_0857,14,3,0.15165530282628728,0.0,9.411892,0.013399817,0.0,0,22.0,0
GENE_1051,26,3,0.15137955790764152,0.0,8.962817,-0.047083966,0.35413312911987305,1,18.0,0
GENE_1062,14,7,0.15103025510804693,0.0,9.163269,-0.12824714,0.31476709246635437,1,22.0,0
GENE_0758,10,2,0.1508085519838288,0.0,9.594831,-0.18702835,0.0,0,33.0,0
GENE_0527,12,6,0.1498560594127846,0.0,9.018513,-0.14727995,0.3078307509422302,1,26.0,0
GENE_1055,24,6,0.1494249033631435,0.0,8.321173,-0.04999981,0.3580266833305359,1,27.0,0
GENE_0941,21,6,0.14932297100258024,0.0,9.359125,-0.20700002,0.30702662467956543,1,24.0,0
GENE_0499,15,2,0.14895858991501423,0.0,8.439014,-0.2477399,0.6628241837024689,2,24.0,0
GENE_0695,19,0,0.1486699624388419,0.0,8.631788,0.006393045,0.31918951869010925,1,21.0,0
GENE_0395,14,4,0.1484631178453007,0.0,9.344188,-0.064088166,0.0,0,28.0,0
GENE_0484,0,7,0.14838790281481123,0.0,9.518096,-0.19045217,0.0,0,34.0,0
GENE_0916,14,2,0.14832069458415853,0.0,9.300419,-0.21437798,0.3242287337779999,1,24.0,0
GENE_0632,8,0,0.1481576892025118,0.0,8.17496,0.13288768,0.0,0,30.0,0
GENE_0409,2,7,0.14807212398572828,0.0,9.340413,0.07354367,0.0,0,18.0,0
GENE_0008,29,2,0.14778551062942344,0.0,8.631805,-0.028347608,0.32535505294799805,1,23.0,0
GENE_0820,14,1,0.14774776355804342,0.0,9.279846,-0.15543003,0.31511804461479187,1,21.0,0
GENE_0374,1,0,0.14774556566500902,0.0,8.849233,0.0228208,0.31174737215042114,1,16.0,0
GENE_0562,10,2,0.14762741579296543,0.0,9.95744,-0.2966193,0.0,0,27.0,0
GENE_0062,24,6,0.1475840757020071,0.0,8.365961,0.038550317,0.31718000769615173,1,22.0,0
GENE_0095,9,4,0.14753983307254506,0.0,9.2556,0.037479024,0.0,0,22.0,0
GENE_1044,28,7,0.14583288423412183,0.0,9.250862,-0.18957143,0.3258373737335205,1,23.0,0
GENE_0458,22,7,0.14542537146088388,0.0,9.224568,-0.1095265,0.3165724277496338,1,18.0,0
GENE_0688,26,5,0.14508568373619624,0.0,9.54014,-0.19282705,0.300641804933548,1,19.0,0
GENE_0638,12,5,0.14475036378607317,0.0,8.770205,-0.033419907,0.3272261619567871,1,20.0,0
GENE_0535,23,1,0.14410803278222117,0.013888888888888888,8.822281,0.12111537,0.0,0,19.0,0
GENE_0584,3,3,0.1429860226232419,0.0,9.74885,-0.060069896,0.0,0,19.0,0
GENE_0708,5,6,0.1418094055953123,0.0,9.114944,-0.17899887,0.3179561495780945,1,24.0,0
GENE_1082,29,1,0.14170359300364135,0.0,9.072587,-0.09228867,0.30620643496513367,1,19.0,0
GENE_1043,5,2,0.14079204035359907,0.0,9.087314,0.013659589,0.0,0,25.0,0
GENE_1152,6,3,0.14057908207178116,0.0,9.518569,0.029967561,0.0,0,13.0,0
GENE_0090,10,2,0.14006930906469164,0.0,8.969104,-0.11809982,0.3128410279750824,1,22.0,0
GENE_0831,14,4,0.13994210486352054,0.0,8.378801,-0.13500713,0.32972830533981323,1,32.0,0
